Segment Info
Segment Name,51
Recording Name,记录001
Subject Name,被试001
Start Time(s),128.106544
End Time(s),130.6058242

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.056,0.01,0.046,0.028
2,Blink,1,0.083,0.083,0.083,0.083
3,Fixation,7,1.887,0.145,0.385,0.269571428571429
4,Saccades,8,0.473,0.02,0.099,0.059125

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Blink,128.106,128.189,0.083
2,Null,128.189,128.199,0.01
3,Saccades,128.199,128.219,0.02
4,Fixation,128.219,128.604,0.385
5,Saccades,128.604,128.652,0.048
6,Fixation,128.652,128.877,0.225
7,Saccades,128.877,128.929,0.052
8,Fixation,128.929,129.255,0.326
9,Saccades,129.255,129.315,0.06
10,Fixation,129.315,129.565,0.25
11,Saccades,129.565,129.664,0.099
12,Null,129.664,129.71,0.046
13,Saccades,129.71,129.775,0.065
14,Fixation,129.775,129.92,0.145
15,Saccades,129.92,129.98,0.06
16,Fixation,129.98,130.36,0.38
17,Saccades,130.36,130.429,0.069
18,Fixation,130.429,130.605,0.176
