Segment Info
Segment Name,30
Recording Name,记录002
Subject Name,被试002
Start Time(s),75.3829527
End Time(s),77.8806392

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.066,0.003,0.035,0.022
2,Fixation,8,2.071,0.104,0.581,0.258875
3,Saccades,11,0.361,0.003,0.075,0.0328181818181818

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,75.382,75.385,0.003
2,Fixation,75.385,75.613,0.228
3,Saccades,75.613,75.651,0.038
4,Fixation,75.651,75.871,0.22
5,Saccades,75.871,75.906,0.035
6,Fixation,75.906,76.01,0.104
7,Saccades,76.01,76.05,0.04
8,Fixation,76.05,76.356,0.306
9,Saccades,76.356,76.41,0.054
10,Fixation,76.41,76.738,0.328
11,Saccades,76.738,76.813,0.075
12,Null,76.813,76.816,0.003
13,Saccades,76.816,76.833,0.017
14,Fixation,76.833,77.003,0.17
15,Saccades,77.003,77.055,0.052
16,Null,77.055,77.083,0.028
17,Saccades,77.083,77.086,0.003
18,Null,77.086,77.121,0.035
19,Saccades,77.121,77.125,0.004
20,Fixation,77.125,77.706,0.581
21,Saccades,77.706,77.746,0.04
22,Fixation,77.746,77.88,0.134
