Segment Info
Segment Name,392
Recording Name,记录001
Subject Name,被试001
Start Time(s),722.4230917
End Time(s),724.4751187

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.032,0.01,0.012,0.0106666666666667
2,Blink,1,0.205,0.205,0.205,0.205
3,Fixation,6,1.45,0.132,0.352,0.241666666666667
4,Saccades,7,0.365,0.011,0.142,0.0521428571428571

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,722.423,722.735,0.312
2,Saccades,722.735,722.787,0.052
3,Fixation,722.787,723.05,0.263
4,Saccades,723.05,723.063,0.013
5,Null,723.063,723.073,0.01
6,Blink,723.073,723.278,0.205
7,Null,723.278,723.288,0.01
8,Saccades,723.288,723.31,0.022
9,Null,723.31,723.322,0.012
10,Saccades,723.322,723.333,0.011
11,Fixation,723.333,723.465,0.132
12,Saccades,723.465,723.607,0.142
13,Fixation,723.607,723.825,0.218
14,Saccades,723.825,723.875,0.05
15,Fixation,723.875,724.048,0.173
16,Saccades,724.048,724.123,0.075
17,Fixation,724.123,724.475,0.352
