Segment Info
Segment Name,126
Recording Name,记录002
Subject Name,被试002
Start Time(s),316.7153645
End Time(s),319.2209592

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.01,0.002,0.008,0.005
2,Fixation,9,2.127,0.035,0.575,0.236333333333333
3,Saccades,10,0.368,0.001,0.06,0.0368

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,316.715,316.996,0.281
2,Saccades,316.996,317.038,0.042
3,Fixation,317.038,317.196,0.158
4,Saccades,317.196,317.218,0.022
5,Fixation,317.218,317.64,0.422
6,Saccades,317.64,317.698,0.058
7,Fixation,317.698,317.908,0.21
8,Saccades,317.908,317.963,0.055
9,Fixation,317.963,318.1,0.137
10,Saccades,318.1,318.158,0.058
11,Null,318.158,318.166,0.008
12,Saccades,318.166,318.178,0.012
13,Null,318.178,318.18,0.002
14,Saccades,318.18,318.181,0.001
15,Fixation,318.181,318.3,0.119
16,Saccades,318.3,318.338,0.038
17,Fixation,318.338,318.913,0.575
18,Saccades,318.913,318.973,0.06
19,Fixation,318.973,319.163,0.19
20,Saccades,319.163,319.185,0.022
21,Fixation,319.185,319.22,0.035
