Segment Info
Segment Name,50
Recording Name,记录001
Subject Name,被试001
Start Time(s),125.599359
End Time(s),128.0918349

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.01,0.01,0.01,0.01
2,Blink,1,0.054,0.054,0.054,0.054
3,Fixation,8,2.166,0.048,0.495,0.27075
4,Saccades,8,0.262,0.002,0.057,0.03275

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,125.599,125.647,0.048
2,Saccades,125.647,125.679,0.032
3,Fixation,125.679,126.174,0.495
4,Saccades,126.174,126.204,0.03
5,Fixation,126.204,126.584,0.38
6,Saccades,126.584,126.617,0.033
7,Fixation,126.617,126.855,0.238
8,Saccades,126.855,126.889,0.034
9,Fixation,126.889,126.992,0.103
10,Saccades,126.992,127.049,0.057
11,Fixation,127.049,127.205,0.156
12,Saccades,127.205,127.224,0.019
13,Fixation,127.224,127.597,0.373
14,Saccades,127.597,127.652,0.055
15,Fixation,127.652,128.025,0.373
16,Saccades,128.025,128.027,0.002
17,Null,128.027,128.037,0.01
18,Blink,128.037,128.091,0.054
