Segment Info
Segment Name,51
Recording Name,记录002
Subject Name,被试002
Start Time(s),128.1938867
End Time(s),130.6875419

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.021,0.004,0.017,0.0105
2,Fixation,8,2.051,0.142,0.441,0.256375
3,Saccades,10,0.422,0.003,0.09,0.0422

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,128.193,128.5,0.307
2,Saccades,128.5,128.556,0.056
3,Fixation,128.556,128.698,0.142
4,Saccades,128.698,128.73,0.032
5,Fixation,128.73,129.081,0.351
6,Saccades,129.081,129.121,0.04
7,Fixation,129.121,129.276,0.155
8,Saccades,129.276,129.366,0.09
9,Fixation,129.366,129.56,0.194
10,Saccades,129.56,129.621,0.061
11,Null,129.621,129.625,0.004
12,Saccades,129.625,129.641,0.016
13,Fixation,129.641,129.89,0.249
14,Saccades,129.89,129.951,0.061
15,Null,129.951,129.968,0.017
16,Saccades,129.968,129.971,0.003
17,Fixation,129.971,130.183,0.212
18,Saccades,130.183,130.215,0.032
19,Fixation,130.215,130.656,0.441
20,Saccades,130.656,130.687,0.031
