Segment Info
Segment Name,10
Recording Name,记录002
Subject Name,被试002
Start Time(s),25.1764915
End Time(s),27.6754617

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,2.152,0.118,0.524,0.269
2,Saccades,8,0.347,0.01,0.077,0.043375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,25.176,25.45,0.274
2,Saccades,25.45,25.497,0.047
3,Fixation,25.497,25.733,0.236
4,Saccades,25.733,25.768,0.035
5,Fixation,25.768,26.292,0.524
6,Saccades,26.292,26.323,0.031
7,Fixation,26.323,26.5,0.177
8,Saccades,26.5,26.577,0.077
9,Fixation,26.577,26.695,0.118
10,Saccades,26.695,26.747,0.052
11,Fixation,26.747,26.968,0.221
12,Saccades,26.968,27.015,0.047
13,Fixation,27.015,27.217,0.202
14,Saccades,27.217,27.265,0.048
15,Fixation,27.265,27.665,0.4
16,Saccades,27.665,27.675,0.01
