Segment Info
Segment Name,23
Recording Name,记录002
Subject Name,被试002
Start Time(s),57.6800619
End Time(s),60.1723633

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.006,0.006,0.006,0.006
2,Fixation,8,2.136,0.14,0.43,0.267
3,Saccades,8,0.35,0.01,0.064,0.04375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,57.68,58.11,0.43
2,Saccades,58.11,58.16,0.05
3,Fixation,58.16,58.371,0.211
4,Saccades,58.371,58.413,0.042
5,Fixation,58.413,58.715,0.302
6,Saccades,58.715,58.77,0.055
7,Fixation,58.77,58.993,0.223
8,Saccades,58.993,59.046,0.053
9,Fixation,59.046,59.36,0.314
10,Saccades,59.36,59.39,0.03
11,Fixation,59.39,59.765,0.375
12,Saccades,59.765,59.811,0.046
13,Fixation,59.811,59.951,0.14
14,Saccades,59.951,60.015,0.064
15,Null,60.015,60.021,0.006
16,Saccades,60.021,60.031,0.01
17,Fixation,60.031,60.172,0.141
