Segment Info
Segment Name,160
Recording Name,记录002
Subject Name,被试002
Start Time(s),402.2032823
End Time(s),404.7046418

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.038,0.002,0.017,0.0095
2,Fixation,8,2.065,0.108,0.442,0.258125
3,Saccades,11,0.398,0.005,0.081,0.0361818181818182

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,402.203,402.547,0.344
2,Saccades,402.547,402.604,0.057
3,Null,402.604,402.619,0.015
4,Saccades,402.619,402.625,0.006
5,Fixation,402.625,402.77,0.145
6,Saccades,402.77,402.812,0.042
7,Fixation,402.812,403.119,0.307
8,Saccades,403.119,403.147,0.028
9,Fixation,403.147,403.255,0.108
10,Saccades,403.255,403.302,0.047
11,Fixation,403.302,403.744,0.442
12,Saccades,403.744,403.825,0.081
13,Null,403.825,403.829,0.004
14,Saccades,403.829,403.85,0.021
15,Null,403.85,403.852,0.002
16,Saccades,403.852,403.862,0.01
17,Fixation,403.862,404.062,0.2
18,Saccades,404.062,404.125,0.063
19,Null,404.125,404.142,0.017
20,Saccades,404.142,404.147,0.005
21,Fixation,404.147,404.514,0.367
22,Saccades,404.514,404.552,0.038
23,Fixation,404.552,404.704,0.152
