Segment Info
Segment Name,248
Recording Name,记录002
Subject Name,被试002
Start Time(s),623.4918386
End Time(s),625.9937744

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.016,0.016,0.016,0.016
2,Fixation,6,2.247,0.15,0.661,0.3745
3,Saccades,6,0.239,0.002,0.059,0.0398333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,623.491,623.88,0.389
2,Saccades,623.88,623.902,0.022
3,Fixation,623.902,624.097,0.195
4,Saccades,624.097,624.155,0.058
5,Fixation,624.155,624.305,0.15
6,Saccades,624.305,624.364,0.059
7,Null,624.364,624.38,0.016
8,Saccades,624.38,624.382,0.002
9,Fixation,624.382,624.699,0.317
10,Saccades,624.699,624.752,0.053
11,Fixation,624.752,625.287,0.535
12,Saccades,625.287,625.332,0.045
13,Fixation,625.332,625.993,0.661
