Segment Info
Segment Name,32
Recording Name,记录002
Subject Name,被试002
Start Time(s),80.4065736
End Time(s),82.9027787

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,2.275,0.132,0.899,0.379166666666667
2,Saccades,5,0.221,0.04,0.05,0.0442

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,80.406,80.538,0.132
2,Saccades,80.538,80.578,0.04
3,Fixation,80.578,80.785,0.207
4,Saccades,80.785,80.825,0.04
5,Fixation,80.825,81.375,0.55
6,Saccades,81.375,81.423,0.048
7,Fixation,81.423,81.591,0.168
8,Saccades,81.591,81.641,0.05
9,Fixation,81.641,81.96,0.319
10,Saccades,81.96,82.003,0.043
11,Fixation,82.003,82.902,0.899
