Segment Info
Segment Name,81
Recording Name,记录001
Subject Name,被试001
Start Time(s),161.1301083
End Time(s),163.1186806

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.127,0.127,0.127,0.127
3,Fixation,6,1.616,0.078,0.554,0.269333333333333
4,Saccades,7,0.225,0.002,0.058,0.0321428571428571

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,161.13,161.354,0.224
2,Saccades,161.354,161.405,0.051
3,Fixation,161.405,161.657,0.252
4,Saccades,161.657,161.71,0.053
5,Fixation,161.71,162.264,0.554
6,Saccades,162.264,162.307,0.043
7,Fixation,162.307,162.385,0.078
8,Saccades,162.385,162.4,0.015
9,Null,162.4,162.41,0.01
10,Blink,162.41,162.537,0.127
11,Null,162.537,162.547,0.01
12,Saccades,162.547,162.549,0.002
13,Fixation,162.549,162.812,0.263
14,Saccades,162.812,162.87,0.058
15,Fixation,162.87,163.115,0.245
16,Saccades,163.115,163.118,0.003
