Segment Info
Segment Name,139
Recording Name,记录002
Subject Name,被试002
Start Time(s),349.4177966
End Time(s),351.9217835

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.026,0.026,0.026,0.026
2,Fixation,6,2.165,0.187,0.483,0.360833333333333
3,Saccades,7,0.313,0.002,0.06,0.0447142857142857

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,349.417,349.807,0.39
2,Saccades,349.807,349.849,0.042
3,Fixation,349.849,350.187,0.338
4,Saccades,350.187,350.247,0.06
5,Fixation,350.247,350.589,0.342
6,Saccades,350.589,350.64,0.051
7,Fixation,350.64,350.827,0.187
8,Saccades,350.827,350.884,0.057
9,Fixation,350.884,351.309,0.425
10,Saccades,351.309,351.369,0.06
11,Null,351.369,351.395,0.026
12,Saccades,351.395,351.397,0.002
13,Fixation,351.397,351.88,0.483
14,Saccades,351.88,351.921,0.041
