Segment Info
Segment Name,19
Recording Name,记录001
Subject Name,被试001
Start Time(s),47.7295292
End Time(s),50.2289762

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.045,0.045,0.045,0.045
2,Fixation,9,2.02,0.031,0.468,0.224444444444444
3,Saccades,9,0.434,0.028,0.07,0.0482222222222222

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,47.729,48.197,0.468
2,Saccades,48.197,48.225,0.028
3,Fixation,48.225,48.57,0.345
4,Saccades,48.57,48.612,0.042
5,Fixation,48.612,48.797,0.185
6,Saccades,48.797,48.857,0.06
7,Fixation,48.857,49.239,0.382
8,Saccades,49.239,49.282,0.043
9,Null,49.282,49.327,0.045
10,Saccades,49.327,49.397,0.07
11,Fixation,49.397,49.537,0.14
12,Saccades,49.537,49.599,0.062
13,Fixation,49.599,49.68,0.081
14,Saccades,49.68,49.727,0.047
15,Fixation,49.727,49.917,0.19
16,Saccades,49.917,49.947,0.03
17,Fixation,49.947,50.145,0.198
18,Saccades,50.145,50.197,0.052
19,Fixation,50.197,50.228,0.031
