Segment Info
Segment Name,71
Recording Name,记录002
Subject Name,被试001
Start Time(s),129.7703308
End Time(s),132.4799849

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,10,2.262,0.135,0.344,0.2262
2,Saccades,10,0.447,0.017,0.07,0.0447

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,129.77,129.827,0.057
2,Fixation,129.827,130.145,0.318
3,Saccades,130.145,130.168,0.023
4,Fixation,130.168,130.38,0.212
5,Saccades,130.38,130.435,0.055
6,Fixation,130.435,130.715,0.28
7,Saccades,130.715,130.76,0.045
8,Fixation,130.76,130.983,0.223
9,Saccades,130.983,131.028,0.045
10,Fixation,131.028,131.233,0.205
11,Saccades,131.233,131.268,0.035
12,Fixation,131.268,131.612,0.344
13,Saccades,131.612,131.682,0.07
14,Fixation,131.682,131.885,0.203
15,Saccades,131.885,131.902,0.017
16,Fixation,131.902,132.037,0.135
17,Saccades,132.037,132.087,0.05
18,Fixation,132.087,132.278,0.191
19,Saccades,132.278,132.328,0.05
20,Fixation,132.328,132.479,0.151
