Segment Info
Segment Name,29
Recording Name,记录001
Subject Name,被试001
Start Time(s),72.7863155
End Time(s),75.2860386

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,9,2.192,0.153,0.372,0.243555555555556
2,Saccades,8,0.308,0.021,0.058,0.0385

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,72.786,72.969,0.183
2,Saccades,72.969,72.995,0.026
3,Fixation,72.995,73.179,0.184
4,Saccades,73.179,73.232,0.053
5,Fixation,73.232,73.604,0.372
6,Saccades,73.604,73.652,0.048
7,Fixation,73.652,73.805,0.153
8,Saccades,73.805,73.844,0.039
9,Fixation,73.844,74.134,0.29
10,Saccades,74.134,74.155,0.021
11,Fixation,74.155,74.439,0.284
12,Saccades,74.439,74.497,0.058
13,Fixation,74.497,74.729,0.232
14,Saccades,74.729,74.754,0.025
15,Fixation,74.754,75.047,0.293
16,Saccades,75.047,75.085,0.038
17,Fixation,75.085,75.286,0.201
