Segment Info
Segment Name,95
Recording Name,记录002
Subject Name,被试002
Start Time(s),238.1050506
End Time(s),240.593717

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,2.226,0.12,0.72,0.318
2,Saccades,6,0.262,0.033,0.055,0.0436666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,238.105,238.31,0.205
2,Saccades,238.31,238.353,0.043
3,Fixation,238.353,238.53,0.177
4,Saccades,238.53,238.563,0.033
5,Fixation,238.563,239.283,0.72
6,Saccades,239.283,239.322,0.039
7,Fixation,239.322,239.518,0.196
8,Saccades,239.518,239.568,0.05
9,Fixation,239.568,240.115,0.547
10,Saccades,240.115,240.157,0.042
11,Fixation,240.157,240.418,0.261
12,Saccades,240.418,240.473,0.055
13,Fixation,240.473,240.593,0.12
