Segment Info
Segment Name,78
Recording Name,记录002
Subject Name,被试002
Start Time(s),195.7033161
End Time(s),198.1981411

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.018,0.018,0.018,0.018
2,Fixation,8,2.107,0.042,0.517,0.263375
3,Saccades,8,0.37,0.002,0.065,0.04625

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,195.703,196.063,0.36
2,Saccades,196.063,196.108,0.045
3,Fixation,196.108,196.27,0.162
4,Saccades,196.27,196.32,0.05
5,Fixation,196.32,196.678,0.358
6,Saccades,196.678,196.738,0.06
7,Fixation,196.738,197.026,0.288
8,Saccades,197.026,197.086,0.06
9,Fixation,197.086,197.253,0.167
10,Saccades,197.253,197.318,0.065
11,Null,197.318,197.336,0.018
12,Saccades,197.336,197.338,0.002
13,Fixation,197.338,197.551,0.213
14,Saccades,197.551,197.588,0.037
15,Fixation,197.588,198.105,0.517
16,Saccades,198.105,198.156,0.051
17,Fixation,198.156,198.198,0.042
