Segment Info
Segment Name,12
Recording Name,记录001
Subject Name,被试001
Start Time(s),30.1126326
End Time(s),32.6166959

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.155,0.155,0.155,0.155
3,Fixation,8,2.045,0.125,0.505,0.255625
4,Saccades,8,0.284,0.009,0.055,0.0355

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,30.112,30.509,0.397
2,Saccades,30.509,30.539,0.03
3,Fixation,30.539,30.664,0.125
4,Saccades,30.664,30.717,0.053
5,Fixation,30.717,31.032,0.315
6,Saccades,31.032,31.084,0.052
7,Fixation,31.084,31.232,0.148
8,Saccades,31.232,31.249,0.017
9,Fixation,31.249,31.754,0.505
10,Saccades,31.754,31.809,0.055
11,Fixation,31.809,31.987,0.178
12,Saccades,31.987,32.015,0.028
13,Null,32.015,32.025,0.01
14,Blink,32.025,32.18,0.155
15,Null,32.18,32.19,0.01
16,Saccades,32.19,32.199,0.009
17,Fixation,32.199,32.375,0.176
18,Saccades,32.375,32.415,0.04
19,Fixation,32.415,32.616,0.201
