Segment Info
Segment Name,118
Recording Name,记录001
Subject Name,被试001
Start Time(s),296.5284346
End Time(s),299.0245403

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.052,0.052,0.052,0.052
2,Fixation,9,1.952,0.092,0.308,0.216888888888889
3,Saccades,9,0.492,0.03,0.092,0.0546666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,296.528,296.62,0.092
2,Saccades,296.62,296.672,0.052
3,Fixation,296.672,296.79,0.118
4,Saccades,296.79,296.84,0.05
5,Null,296.84,296.892,0.052
6,Saccades,296.892,296.947,0.055
7,Fixation,296.947,297.165,0.218
8,Saccades,297.165,297.195,0.03
9,Fixation,297.195,297.392,0.197
10,Saccades,297.392,297.429,0.037
11,Fixation,297.429,297.612,0.183
12,Saccades,297.612,297.672,0.06
13,Fixation,297.672,297.98,0.308
14,Saccades,297.98,298.072,0.092
15,Fixation,298.072,298.374,0.302
16,Saccades,298.374,298.445,0.071
17,Fixation,298.445,298.672,0.227
18,Saccades,298.672,298.717,0.045
19,Fixation,298.717,299.024,0.307
