Segment Info
Segment Name,7
Recording Name,记录002
Subject Name,被试002
Start Time(s),17.5373915
End Time(s),20.0294205

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,2.282,0.177,0.44,0.326
2,Saccades,6,0.21,0.016,0.055,0.035

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,17.537,17.761,0.224
2,Saccades,17.761,17.81,0.049
3,Fixation,17.81,18.12,0.31
4,Saccades,18.12,18.136,0.016
5,Fixation,18.136,18.576,0.44
6,Saccades,18.576,18.631,0.055
7,Fixation,18.631,18.808,0.177
8,Saccades,18.808,18.845,0.037
9,Fixation,18.845,19.226,0.381
10,Saccades,19.226,19.261,0.035
11,Fixation,19.261,19.623,0.362
12,Saccades,19.623,19.641,0.018
13,Fixation,19.641,20.029,0.388
