Segment Info
Segment Name,1
Recording Name,记录002
Subject Name,被试002
Start Time(s),2.5100547
End Time(s),5.0121538

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.019,0.003,0.012,0.00633333333333333
2,Fixation,10,1.946,0.076,0.352,0.1946
3,Saccades,13,0.537,0.002,0.066,0.0413076923076923

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,2.51,2.551,0.041
2,Fixation,2.551,2.766,0.215
3,Saccades,2.766,2.816,0.05
4,Fixation,2.816,3.02,0.204
5,Saccades,3.02,3.076,0.056
6,Fixation,3.076,3.195,0.119
7,Saccades,3.195,3.261,0.066
8,Null,3.261,3.265,0.004
9,Saccades,3.265,3.283,0.018
10,Fixation,3.283,3.621,0.338
11,Saccades,3.621,3.673,0.052
12,Fixation,3.673,4.025,0.352
13,Saccades,4.025,4.065,0.04
14,Fixation,4.065,4.176,0.111
15,Saccades,4.176,4.213,0.037
16,Fixation,4.213,4.418,0.205
17,Saccades,4.418,4.455,0.037
18,Fixation,4.455,4.531,0.076
19,Saccades,4.531,4.595,0.064
20,Null,4.595,4.598,0.003
21,Saccades,4.598,4.621,0.023
22,Null,4.621,4.633,0.012
23,Saccades,4.633,4.635,0.002
24,Fixation,4.635,4.815,0.18
25,Saccades,4.815,4.866,0.051
26,Fixation,4.866,5.012,0.146
