Segment Info
Segment Name,81
Recording Name,记录002
Subject Name,被试002
Start Time(s),203.5697291
End Time(s),206.0748853

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,5,2.318,0.248,0.873,0.4636
2,Saccades,5,0.187,0.024,0.073,0.0374

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,203.569,203.924,0.355
2,Saccades,203.924,203.959,0.035
3,Fixation,203.959,204.352,0.393
4,Saccades,204.352,204.382,0.03
5,Fixation,204.382,205.255,0.873
6,Saccades,205.255,205.279,0.024
7,Fixation,205.279,205.527,0.248
8,Saccades,205.527,205.6,0.073
9,Fixation,205.6,206.049,0.449
10,Saccades,206.049,206.074,0.025
