Segment Info
Segment Name,382
Recording Name,记录002
Subject Name,被试002
Start Time(s),960.5397729
End Time(s),963.0382781

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.002,0.002,0.002,0.002
2,Fixation,10,2.129,0.025,0.503,0.2129
3,Saccades,10,0.368,0.001,0.057,0.0368

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,960.539,960.564,0.025
2,Saccades,960.564,960.565,0.001
3,Fixation,960.565,960.862,0.297
4,Saccades,960.862,960.902,0.04
5,Fixation,960.902,961.045,0.143
6,Saccades,961.045,961.097,0.052
7,Fixation,961.097,961.254,0.157
8,Saccades,961.254,961.31,0.056
9,Fixation,961.31,961.504,0.194
10,Saccades,961.504,961.524,0.02
11,Fixation,961.524,961.727,0.203
12,Saccades,961.727,961.767,0.04
13,Fixation,961.767,961.892,0.125
14,Saccades,961.892,961.949,0.057
15,Fixation,961.949,962.452,0.503
16,Saccades,962.452,962.507,0.055
17,Null,962.507,962.509,0.002
18,Saccades,962.509,962.51,0.001
19,Fixation,962.51,962.914,0.404
20,Saccades,962.914,962.96,0.046
21,Fixation,962.96,963.038,0.078
