Segment Info
Segment Name,86
Recording Name,记录002
Subject Name,被试002
Start Time(s),216.1553173
End Time(s),218.6570612

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.051,0.003,0.048,0.0255
2,Fixation,8,2.136,0.082,0.65,0.267
3,Saccades,9,0.315,0.004,0.07,0.035

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,216.155,216.533,0.378
2,Saccades,216.533,216.595,0.062
3,Null,216.595,216.643,0.048
4,Saccades,216.643,216.713,0.07
5,Null,216.713,216.716,0.003
6,Saccades,216.716,216.72,0.004
7,Fixation,216.72,216.945,0.225
8,Saccades,216.945,216.985,0.04
9,Fixation,216.985,217.635,0.65
10,Saccades,217.635,217.641,0.006
11,Fixation,217.641,217.878,0.237
12,Saccades,217.878,217.883,0.005
13,Fixation,217.883,217.965,0.082
14,Saccades,217.965,218.005,0.04
15,Fixation,218.005,218.225,0.22
16,Saccades,218.225,218.273,0.048
17,Fixation,218.273,218.525,0.252
18,Saccades,218.525,218.565,0.04
19,Fixation,218.565,218.657,0.092
