Segment Info
Segment Name,61
Recording Name,记录002
Subject Name,被试002
Start Time(s),153.3423819
End Time(s),155.8419971

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,10,2.095,0.093,0.346,0.2095
2,Saccades,9,0.404,0.025,0.061,0.0448888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,153.342,153.435,0.093
2,Saccades,153.435,153.484,0.049
3,Fixation,153.484,153.695,0.211
4,Saccades,153.695,153.745,0.05
5,Fixation,153.745,153.969,0.224
6,Saccades,153.969,153.994,0.025
7,Fixation,153.994,154.292,0.298
8,Saccades,154.292,154.32,0.028
9,Fixation,154.32,154.439,0.119
10,Saccades,154.439,154.5,0.061
11,Fixation,154.5,154.68,0.18
12,Saccades,154.68,154.714,0.034
13,Fixation,154.714,154.92,0.206
14,Saccades,154.92,154.967,0.047
15,Fixation,154.967,155.19,0.223
16,Saccades,155.19,155.244,0.054
17,Fixation,155.244,155.439,0.195
18,Saccades,155.439,155.495,0.056
19,Fixation,155.495,155.841,0.346
