Segment Info
Segment Name,34
Recording Name,记录002
Subject Name,被试002
Start Time(s),85.3374646
End Time(s),87.8353907

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,2.318,0.17,1.02,0.386333333333333
2,Saccades,5,0.18,0.023,0.042,0.036

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,85.337,85.57,0.233
2,Saccades,85.57,85.612,0.042
3,Fixation,85.612,85.782,0.17
4,Saccades,85.782,85.805,0.023
5,Fixation,85.805,86.05,0.245
6,Saccades,86.05,86.088,0.038
7,Fixation,86.088,87.108,1.02
8,Saccades,87.108,87.15,0.042
9,Fixation,87.15,87.46,0.31
10,Saccades,87.46,87.495,0.035
11,Fixation,87.495,87.835,0.34
