Segment Info
Segment Name,73
Recording Name,记录002
Subject Name,被试002
Start Time(s),183.0244279
End Time(s),185.5258577

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.023,0.023,0.023,0.023
2,Fixation,5,2.309,0.188,1.413,0.4618
3,Saccades,5,0.169,0.002,0.065,0.0338

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,183.024,183.212,0.188
2,Saccades,183.212,183.277,0.065
3,Null,183.277,183.3,0.023
4,Saccades,183.3,183.302,0.002
5,Fixation,183.302,183.548,0.246
6,Saccades,183.548,183.59,0.042
7,Fixation,183.59,183.815,0.225
8,Saccades,183.815,183.852,0.037
9,Fixation,183.852,185.265,1.413
10,Saccades,185.265,185.288,0.023
11,Fixation,185.288,185.525,0.237
