Segment Info
Segment Name,120
Recording Name,记录002
Subject Name,被试002
Start Time(s),301.6498272
End Time(s),304.1482688

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.024,0.001,0.023,0.012
2,Fixation,10,1.933,0.011,0.337,0.1933
3,Saccades,11,0.542,0.002,0.107,0.0492727272727273

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,301.649,301.66,0.011
2,Saccades,301.66,301.707,0.047
3,Fixation,301.707,302.044,0.337
4,Saccades,302.044,302.107,0.063
5,Fixation,302.107,302.365,0.258
6,Saccades,302.365,302.419,0.054
7,Fixation,302.419,302.584,0.165
8,Saccades,302.584,302.647,0.063
9,Fixation,302.647,302.812,0.165
10,Saccades,302.812,302.919,0.107
11,Null,302.919,302.92,0.001
12,Saccades,302.92,302.93,0.01
13,Fixation,302.93,303.154,0.224
14,Saccades,303.154,303.19,0.036
15,Fixation,303.19,303.432,0.242
16,Saccades,303.432,303.47,0.038
17,Fixation,303.47,303.552,0.082
18,Saccades,303.552,303.624,0.072
19,Null,303.624,303.647,0.023
20,Saccades,303.647,303.649,0.002
21,Fixation,303.649,303.855,0.206
22,Saccades,303.855,303.905,0.05
23,Fixation,303.905,304.148,0.243
