Segment Info
Segment Name,159
Recording Name,记录001
Subject Name,被试002
Start Time(s),396.5378553
End Time(s),399.0426752

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.068,0.002,0.045,0.017
2,Fixation,9,1.947,0.051,0.559,0.216333333333333
3,Saccades,12,0.49,0.002,0.082,0.0408333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,396.537,396.588,0.051
2,Saccades,396.588,396.67,0.082
3,Null,396.67,396.672,0.002
4,Saccades,396.672,396.677,0.005
5,Fixation,396.677,396.84,0.163
6,Saccades,396.84,396.892,0.052
7,Null,396.892,396.91,0.018
8,Saccades,396.91,396.912,0.002
9,Fixation,396.912,397.057,0.145
10,Saccades,397.057,397.103,0.046
11,Null,397.103,397.148,0.045
12,Saccades,397.148,397.207,0.059
13,Null,397.207,397.21,0.003
14,Saccades,397.21,397.235,0.025
15,Fixation,397.235,397.335,0.1
16,Saccades,397.335,397.378,0.043
17,Fixation,397.378,397.648,0.27
18,Saccades,397.648,397.697,0.049
19,Fixation,397.697,397.968,0.271
20,Saccades,397.968,398.01,0.042
21,Fixation,398.01,398.173,0.163
22,Saccades,398.173,398.21,0.037
23,Fixation,398.21,398.435,0.225
24,Saccades,398.435,398.483,0.048
25,Fixation,398.483,399.042,0.559
