Segment Info
Segment Name,48
Recording Name,记录001
Subject Name,被试001
Start Time(s),94.8183739
End Time(s),96.811731

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.038,0.01,0.018,0.0126666666666667
2,Blink,1,0.153,0.153,0.153,0.153
3,Fixation,7,1.463,0.002,0.422,0.209
4,Saccades,9,0.339,0.015,0.057,0.0376666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,94.818,94.847,0.029
2,Fixation,94.847,95.15,0.303
3,Saccades,95.15,95.184,0.034
4,Fixation,95.184,95.472,0.288
5,Saccades,95.472,95.529,0.057
6,Fixation,95.529,95.665,0.136
7,Saccades,95.665,95.695,0.03
8,Fixation,95.695,95.822,0.127
9,Saccades,95.822,95.877,0.055
10,Fixation,95.877,96.062,0.185
11,Saccades,96.062,96.109,0.047
12,Null,96.109,96.127,0.018
13,Saccades,96.127,96.142,0.015
14,Null,96.142,96.152,0.01
15,Blink,96.152,96.305,0.153
16,Null,96.305,96.315,0.01
17,Saccades,96.315,96.345,0.03
18,Fixation,96.345,96.767,0.422
19,Saccades,96.767,96.809,0.042
20,Fixation,96.809,96.811,0.002
