Segment Info
Segment Name,118
Recording Name,记录002
Subject Name,被试001
Start Time(s),238.0556468
End Time(s),241.0345951

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.036,0.036,0.036,0.036
2,Fixation,9,2.494,0.125,0.697,0.277111111111111
3,Saccades,9,0.449,0.037,0.062,0.0498888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,238.055,238.18,0.125
2,Saccades,238.18,238.223,0.043
3,Fixation,238.223,238.425,0.202
4,Saccades,238.425,238.483,0.058
5,Fixation,238.483,238.718,0.235
6,Saccades,238.718,238.763,0.045
7,Fixation,238.763,238.988,0.225
8,Saccades,238.988,239.025,0.037
9,Fixation,239.025,239.183,0.158
10,Saccades,239.183,239.227,0.044
11,Null,239.227,239.263,0.036
12,Saccades,239.263,239.325,0.062
13,Fixation,239.325,239.592,0.267
14,Saccades,239.592,239.64,0.048
15,Fixation,239.64,240.337,0.697
16,Saccades,240.337,240.392,0.055
17,Fixation,240.392,240.735,0.343
18,Saccades,240.735,240.792,0.057
19,Fixation,240.792,241.034,0.242
