Segment Info
Segment Name,23
Recording Name,记录001
Subject Name,被试001
Start Time(s),44.5464193
End Time(s),46.5468579

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.136,0.136,0.136,0.136
3,Fixation,8,1.546,0.062,0.349,0.19325
4,Saccades,8,0.298,0.005,0.057,0.03725

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,44.546,44.617,0.071
2,Saccades,44.617,44.674,0.057
3,Fixation,44.674,44.98,0.306
4,Saccades,44.98,45.007,0.027
5,Fixation,45.007,45.069,0.062
6,Saccades,45.069,45.074,0.005
7,Null,45.074,45.084,0.01
8,Blink,45.084,45.22,0.136
9,Null,45.22,45.23,0.01
10,Saccades,45.23,45.249,0.019
11,Fixation,45.249,45.464,0.215
12,Saccades,45.464,45.52,0.056
13,Fixation,45.52,45.869,0.349
14,Saccades,45.869,45.925,0.056
15,Fixation,45.925,46.119,0.194
16,Saccades,46.119,46.15,0.031
17,Fixation,46.15,46.392,0.242
18,Saccades,46.392,46.439,0.047
19,Fixation,46.439,46.546,0.107
