Segment Info
Segment Name,41
Recording Name,记录002
Subject Name,被试002
Start Time(s),102.8747606
End Time(s),105.3748158

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,2.28,0.139,0.81,0.38
2,Saccades,5,0.22,0.019,0.061,0.044

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,102.874,103.213,0.339
2,Saccades,103.213,103.247,0.034
3,Fixation,103.247,103.533,0.286
4,Saccades,103.533,103.552,0.019
5,Fixation,103.552,104.362,0.81
6,Saccades,104.362,104.423,0.061
7,Fixation,104.423,104.69,0.267
8,Saccades,104.69,104.738,0.048
9,Fixation,104.738,104.877,0.139
10,Saccades,104.877,104.935,0.058
11,Fixation,104.935,105.374,0.439
