Segment Info
Segment Name,7
Recording Name,记录002
Subject Name,被试002
Start Time(s),17.6509354
End Time(s),20.1473315

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.009,0.009,0.009,0.009
2,Fixation,8,2.211,0.083,0.762,0.276375
3,Saccades,8,0.277,0.008,0.065,0.034625

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,17.65,17.757,0.107
2,Saccades,17.757,17.782,0.025
3,Fixation,17.782,17.977,0.195
4,Saccades,17.977,18.015,0.038
5,Fixation,18.015,18.343,0.328
6,Saccades,18.343,18.398,0.055
7,Fixation,18.398,18.553,0.155
8,Saccades,18.553,18.583,0.03
9,Fixation,18.583,18.822,0.239
10,Saccades,18.822,18.83,0.008
11,Fixation,18.83,18.913,0.083
12,Saccades,18.913,18.978,0.065
13,Null,18.978,18.987,0.009
14,Saccades,18.987,19.005,0.018
15,Fixation,19.005,19.347,0.342
16,Saccades,19.347,19.385,0.038
17,Fixation,19.385,20.147,0.762
