Segment Info
Segment Name,373
Recording Name,记录001
Subject Name,被试001
Start Time(s),689.7123072
End Time(s),691.2358381

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.028,0.008,0.01,0.00933333333333333
2,Blink,1,0.132,0.132,0.132,0.132
3,Fixation,4,1.253,0.12,0.563,0.31325
4,Saccades,4,0.11,0.008,0.05,0.0275

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,689.712,689.978,0.266
2,Saccades,689.978,690.015,0.037
3,Fixation,690.015,690.135,0.12
4,Null,690.135,690.145,0.01
5,Blink,690.145,690.277,0.132
6,Null,690.277,690.287,0.01
7,Saccades,690.287,690.302,0.015
8,Null,690.302,690.31,0.008
9,Saccades,690.31,690.318,0.008
10,Fixation,690.318,690.622,0.304
11,Saccades,690.622,690.672,0.05
12,Fixation,690.672,691.235,0.563
