Segment Info
Segment Name,15
Recording Name,记录002
Subject Name,被试001
Start Time(s),31.5440999
End Time(s),32.9971803

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,1.22,0.086,0.446,0.203333333333333
2,Saccades,5,0.233,0.036,0.055,0.0466

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,31.544,31.63,0.086
2,Saccades,31.63,31.683,0.053
3,Fixation,31.683,31.908,0.225
4,Saccades,31.908,31.947,0.039
5,Fixation,31.947,32.127,0.18
6,Saccades,32.127,32.182,0.055
7,Fixation,32.182,32.628,0.446
8,Saccades,32.628,32.678,0.05
9,Fixation,32.678,32.792,0.114
10,Saccades,32.792,32.828,0.036
11,Fixation,32.828,32.997,0.169
