Segment Info
Segment Name,327
Recording Name,记录001
Subject Name,被试001
Start Time(s),617.3544531
End Time(s),618.8849452

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.034,0.01,0.014,0.0113333333333333
2,Blink,1,0.139,0.139,0.139,0.139
3,Fixation,6,1.129,0.085,0.3,0.188166666666667
4,Saccades,7,0.228,0.006,0.048,0.0325714285714286

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,617.354,617.582,0.228
2,Saccades,617.582,617.622,0.04
3,Fixation,617.622,617.89,0.268
4,Saccades,617.89,617.937,0.047
5,Fixation,617.937,618.237,0.3
6,Saccades,618.237,618.28,0.043
7,Fixation,618.28,618.397,0.117
8,Saccades,618.397,618.403,0.006
9,Null,618.403,618.413,0.01
10,Blink,618.413,618.552,0.139
11,Null,618.552,618.562,0.01
12,Saccades,618.562,618.593,0.031
13,Null,618.593,618.607,0.014
14,Saccades,618.607,618.62,0.013
15,Fixation,618.62,618.705,0.085
16,Saccades,618.705,618.753,0.048
17,Fixation,618.753,618.884,0.131
