Segment Info
Segment Name,14
Recording Name,记录002
Subject Name,被试002
Start Time(s),35.2308465
End Time(s),37.7246279

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.067,0.005,0.05,0.0223333333333333
2,Fixation,7,2.049,0.215,0.52,0.292714285714286
3,Saccades,9,0.378,0.002,0.068,0.042

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,35.23,35.493,0.263
2,Saccades,35.493,35.545,0.052
3,Fixation,35.545,36.065,0.52
4,Saccades,36.065,36.08,0.015
5,Fixation,36.08,36.295,0.215
6,Saccades,36.295,36.358,0.063
7,Null,36.358,36.37,0.012
8,Saccades,36.37,36.378,0.008
9,Null,36.378,36.383,0.005
10,Saccades,36.383,36.385,0.002
11,Fixation,36.385,36.655,0.27
12,Saccades,36.655,36.723,0.068
13,Null,36.723,36.773,0.05
14,Saccades,36.773,36.833,0.06
15,Fixation,36.833,37.067,0.234
16,Saccades,37.067,37.122,0.055
17,Fixation,37.122,37.362,0.24
18,Saccades,37.362,37.417,0.055
19,Fixation,37.417,37.724,0.307
