Segment Info
Segment Name,28
Recording Name,记录002
Subject Name,被试001
Start Time(s),51.6938882
End Time(s),53.2320636

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,1.252,0.059,0.25,0.178857142857143
2,Saccades,6,0.287,0.033,0.061,0.0478333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,51.693,51.752,0.059
2,Saccades,51.752,51.785,0.033
3,Fixation,51.785,51.947,0.162
4,Saccades,51.947,51.992,0.045
5,Fixation,51.992,52.118,0.126
6,Saccades,52.118,52.172,0.054
7,Fixation,52.172,52.408,0.236
8,Saccades,52.408,52.448,0.04
9,Fixation,52.448,52.658,0.21
10,Saccades,52.658,52.712,0.054
11,Fixation,52.712,52.962,0.25
12,Saccades,52.962,53.023,0.061
13,Fixation,53.023,53.232,0.209
