Segment Info
Segment Name,156
Recording Name,记录001
Subject Name,被试001
Start Time(s),316.3675278
End Time(s),317.7794656

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,1.172,0.051,0.355,0.195333333333333
2,Saccades,6,0.24,0.023,0.052,0.04

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,316.367,316.417,0.05
2,Fixation,316.417,316.627,0.21
3,Saccades,316.627,316.672,0.045
4,Fixation,316.672,316.908,0.236
5,Saccades,316.908,316.953,0.045
6,Fixation,316.953,317.095,0.142
7,Saccades,317.095,317.12,0.025
8,Fixation,317.12,317.475,0.355
9,Saccades,317.475,317.527,0.052
10,Fixation,317.527,317.705,0.178
11,Saccades,317.705,317.728,0.023
12,Fixation,317.728,317.779,0.051
