Segment Info
Segment Name,62
Recording Name,记录002
Subject Name,被试002
Start Time(s),155.5104705
End Time(s),158.0024

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.017,0.002,0.015,0.0085
2,Fixation,8,2.188,0.134,0.622,0.2735
3,Saccades,9,0.287,0.001,0.066,0.0318888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,155.51,155.692,0.182
2,Saccades,155.692,155.735,0.043
3,Fixation,155.735,155.892,0.157
4,Saccades,155.892,155.948,0.056
5,Fixation,155.948,156.183,0.235
6,Saccades,156.183,156.22,0.037
7,Fixation,156.22,156.393,0.173
8,Saccades,156.393,156.42,0.027
9,Fixation,156.42,157.042,0.622
10,Saccades,157.042,157.052,0.01
11,Fixation,157.052,157.342,0.29
12,Saccades,157.342,157.385,0.043
13,Null,157.385,157.387,0.002
14,Saccades,157.387,157.388,0.001
15,Fixation,157.388,157.522,0.134
16,Saccades,157.522,157.588,0.066
17,Null,157.588,157.603,0.015
18,Saccades,157.603,157.607,0.004
19,Fixation,157.607,158.002,0.395
