Segment Info
Segment Name,84
Recording Name,记录002
Subject Name,被试001
Start Time(s),158.1982738
End Time(s),160.5723832

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,10,1.91,0.015,0.365,0.191
2,Saccades,10,0.464,0.02,0.075,0.0464

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,158.198,158.237,0.039
2,Fixation,158.237,158.44,0.203
3,Saccades,158.44,158.48,0.04
4,Fixation,158.48,158.673,0.193
5,Saccades,158.673,158.717,0.044
6,Fixation,158.717,158.928,0.211
7,Saccades,158.928,158.99,0.062
8,Fixation,158.99,159.242,0.252
9,Saccades,159.242,159.288,0.046
10,Fixation,159.288,159.435,0.147
11,Saccades,159.435,159.49,0.055
12,Fixation,159.49,159.648,0.158
13,Saccades,159.648,159.685,0.037
14,Fixation,159.685,160.05,0.365
15,Saccades,160.05,160.125,0.075
16,Fixation,160.125,160.332,0.207
17,Saccades,160.332,160.378,0.046
18,Fixation,160.378,160.537,0.159
19,Saccades,160.537,160.557,0.02
20,Fixation,160.557,160.572,0.015
