Segment Info
Segment Name,13
Recording Name,记录001
Subject Name,被试001
Start Time(s),32.6324391
End Time(s),35.1383938

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.014,0.014,0.014,0.014
2,Fixation,9,2.184,0.138,0.446,0.242666666666667
3,Saccades,9,0.308,0.006,0.056,0.0342222222222222

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,32.632,32.959,0.327
2,Saccades,32.959,32.99,0.031
3,Fixation,32.99,33.179,0.189
4,Saccades,33.179,33.219,0.04
5,Fixation,33.219,33.665,0.446
6,Saccades,33.665,33.712,0.047
7,Fixation,33.712,33.979,0.267
8,Saccades,33.979,34.027,0.048
9,Fixation,34.027,34.165,0.138
10,Saccades,34.165,34.192,0.027
11,Fixation,34.192,34.354,0.162
12,Saccades,34.354,34.36,0.006
13,Null,34.36,34.374,0.014
14,Saccades,34.374,34.38,0.006
15,Fixation,34.38,34.577,0.197
16,Saccades,34.577,34.624,0.047
17,Fixation,34.624,34.839,0.215
18,Saccades,34.839,34.895,0.056
19,Fixation,34.895,35.138,0.243
