Segment Info
Segment Name,56
Recording Name,记录001
Subject Name,被试001
Start Time(s),110.8844238
End Time(s),112.8886637

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.117,0.117,0.117,0.117
3,Fixation,8,1.536,0.103,0.299,0.192
4,Saccades,8,0.331,0.003,0.063,0.041375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,110.884,110.992,0.108
2,Saccades,110.992,111.032,0.04
3,Fixation,111.032,111.135,0.103
4,Saccades,111.135,111.184,0.049
5,Fixation,111.184,111.434,0.25
6,Saccades,111.434,111.47,0.036
7,Null,111.47,111.48,0.01
8,Blink,111.48,111.597,0.117
9,Null,111.597,111.607,0.01
10,Saccades,111.607,111.61,0.003
11,Fixation,111.61,111.777,0.167
12,Saccades,111.777,111.82,0.043
13,Fixation,111.82,112.119,0.299
14,Saccades,112.119,112.175,0.056
15,Fixation,112.175,112.344,0.169
16,Saccades,112.344,112.385,0.041
17,Fixation,112.385,112.552,0.167
18,Saccades,112.552,112.615,0.063
19,Fixation,112.615,112.888,0.273
