Segment Info
Segment Name,132
Recording Name,记录002
Subject Name,被试001
Start Time(s),272.135299
End Time(s),274.3881477

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,1.929,0.097,0.365,0.241125
2,Saccades,7,0.324,0.025,0.06,0.0462857142857143

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,272.135,272.232,0.097
2,Saccades,272.232,272.28,0.048
3,Fixation,272.28,272.53,0.25
4,Saccades,272.53,272.578,0.048
5,Fixation,272.578,272.803,0.225
6,Saccades,272.803,272.863,0.06
7,Fixation,272.863,273.228,0.365
8,Saccades,273.228,273.253,0.025
9,Fixation,273.253,273.432,0.179
10,Saccades,273.432,273.488,0.056
11,Fixation,273.488,273.673,0.185
12,Saccades,273.673,273.713,0.04
13,Fixation,273.713,274.07,0.357
14,Saccades,274.07,274.117,0.047
15,Fixation,274.117,274.388,0.271
