Segment Info
Segment Name,87
Recording Name,记录001
Subject Name,被试002
Start Time(s),215.8932508
End Time(s),218.3845501

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.015,0.015,0.015,0.015
2,Fixation,8,2.141,0.134,0.616,0.267625
3,Saccades,8,0.335,0.001,0.069,0.041875

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,215.893,216.132,0.239
2,Saccades,216.132,216.185,0.053
3,Fixation,216.185,216.42,0.235
4,Saccades,216.42,216.45,0.03
5,Fixation,216.45,216.693,0.243
6,Saccades,216.693,216.737,0.044
7,Fixation,216.737,216.915,0.178
8,Saccades,216.915,216.972,0.057
9,Fixation,216.972,217.588,0.616
10,Saccades,217.588,217.657,0.069
11,Null,217.657,217.672,0.015
12,Saccades,217.672,217.673,0.001
13,Fixation,217.673,217.913,0.24
14,Saccades,217.913,217.952,0.039
15,Fixation,217.952,218.208,0.256
16,Saccades,218.208,218.25,0.042
17,Fixation,218.25,218.384,0.134
