Segment Info
Segment Name,45
Recording Name,记录002
Subject Name,被试001
Start Time(s),78.6839823
End Time(s),80.1065402

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,1.189,0.02,0.267,0.169857142857143
2,Saccades,6,0.234,0.032,0.047,0.039

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,78.683,78.703,0.02
2,Saccades,78.703,78.737,0.034
3,Fixation,78.737,78.968,0.231
4,Saccades,78.968,79.003,0.035
5,Fixation,79.003,79.228,0.225
6,Saccades,79.228,79.26,0.032
7,Fixation,79.26,79.397,0.137
8,Saccades,79.397,79.437,0.04
9,Fixation,79.437,79.692,0.255
10,Saccades,79.692,79.738,0.046
11,Fixation,79.738,80.005,0.267
12,Saccades,80.005,80.052,0.047
13,Fixation,80.052,80.106,0.054
