Segment Info
Segment Name,150
Recording Name,记录002
Subject Name,被试002
Start Time(s),377.0918923
End Time(s),379.591305

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,2.177,0.039,1.442,0.362833333333333
2,Saccades,5,0.323,0.003,0.15,0.0646

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,377.091,377.13,0.039
2,Saccades,377.13,377.18,0.05
3,Fixation,377.18,377.475,0.295
4,Saccades,377.475,377.503,0.028
5,Fixation,377.503,377.683,0.18
6,Saccades,377.683,377.686,0.003
7,Fixation,377.686,379.128,1.442
8,Saccades,379.128,379.278,0.15
9,Fixation,379.278,379.416,0.138
10,Saccades,379.416,379.508,0.092
11,Fixation,379.508,379.591,0.083
