Segment Info
Segment Name,52
Recording Name,记录001
Subject Name,被试001
Start Time(s),102.8486879
End Time(s),104.8525465

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.01,0.01,0.01,0.01
2,Blink,1,0.023,0.023,0.023,0.023
3,Fixation,7,1.564,0.115,0.343,0.223428571428571
4,Saccades,7,0.407,0.005,0.163,0.0581428571428571

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,102.848,103.102,0.254
2,Saccades,103.102,103.265,0.163
3,Fixation,103.265,103.422,0.157
4,Saccades,103.422,103.454,0.032
5,Fixation,103.454,103.637,0.183
6,Saccades,103.637,103.664,0.027
7,Fixation,103.664,103.779,0.115
8,Saccades,103.779,103.829,0.05
9,Fixation,103.829,104.172,0.343
10,Saccades,104.172,104.217,0.045
11,Fixation,104.217,104.494,0.277
12,Saccades,104.494,104.579,0.085
13,Fixation,104.579,104.814,0.235
14,Saccades,104.814,104.819,0.005
15,Null,104.819,104.829,0.01
16,Blink,104.829,104.852,0.023
