Segment Info
Segment Name,194
Recording Name,记录002
Subject Name,被试001
Start Time(s),398.9809236
End Time(s),400.6455837

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.125,0.125,0.125,0.125
3,Fixation,5,1.364,0.218,0.442,0.2728
4,Saccades,5,0.156,0.005,0.048,0.0312

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,398.98,399.232,0.252
2,Saccades,399.232,399.28,0.048
3,Fixation,399.28,399.508,0.228
4,Saccades,399.508,399.555,0.047
5,Fixation,399.555,399.773,0.218
6,Saccades,399.773,399.778,0.005
7,Null,399.778,399.788,0.01
8,Blink,399.788,399.913,0.125
9,Null,399.913,399.923,0.01
10,Saccades,399.923,399.948,0.025
11,Fixation,399.948,400.172,0.224
12,Saccades,400.172,400.203,0.031
13,Fixation,400.203,400.645,0.442
