Segment Info
Segment Name,299
Recording Name,记录002
Subject Name,被试002
Start Time(s),751.7912838
End Time(s),754.2891811

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.033,0.003,0.03,0.0165
2,Fixation,8,2.169,0.087,0.67,0.271125
3,Saccades,9,0.296,0.002,0.072,0.0328888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,751.791,751.884,0.093
2,Saccades,751.884,751.927,0.043
3,Fixation,751.927,752.014,0.087
4,Saccades,752.014,752.02,0.006
5,Fixation,752.02,752.159,0.139
6,Saccades,752.159,752.212,0.053
7,Null,752.212,752.242,0.03
8,Saccades,752.242,752.244,0.002
9,Fixation,752.244,752.552,0.308
10,Saccades,752.552,752.582,0.03
11,Fixation,752.582,752.96,0.378
12,Saccades,752.96,753.004,0.044
13,Fixation,753.004,753.312,0.308
14,Saccades,753.312,753.384,0.072
15,Null,753.384,753.387,0.003
16,Saccades,753.387,753.394,0.007
17,Fixation,753.394,753.58,0.186
18,Saccades,753.58,753.619,0.039
19,Fixation,753.619,754.289,0.67
