Segment Info
Segment Name,65
Recording Name,记录001
Subject Name,被试001
Start Time(s),163.3220685
End Time(s),165.8216724

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,2.15,0.14,0.49,0.26875
2,Saccades,8,0.349,0.007,0.078,0.043625

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,163.322,163.812,0.49
2,Saccades,163.812,163.865,0.053
3,Fixation,163.865,164.149,0.284
4,Saccades,164.149,164.19,0.041
5,Fixation,164.19,164.33,0.14
6,Saccades,164.33,164.385,0.055
7,Fixation,164.385,164.529,0.144
8,Saccades,164.529,164.552,0.023
9,Fixation,164.552,164.824,0.272
10,Saccades,164.824,164.902,0.078
11,Fixation,164.902,165.142,0.24
12,Saccades,165.142,165.177,0.035
13,Fixation,165.177,165.527,0.35
14,Saccades,165.527,165.584,0.057
15,Fixation,165.584,165.814,0.23
16,Saccades,165.814,165.821,0.007
