Segment Info
Segment Name,58
Recording Name,记录001
Subject Name,被试001
Start Time(s),114.9147933
End Time(s),116.9163088

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.025,0.005,0.01,0.00833333333333333
2,Blink,1,0.132,0.132,0.132,0.132
3,Fixation,7,1.608,0.055,0.383,0.229714285714286
4,Saccades,8,0.237,0.001,0.048,0.029625

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,114.914,114.969,0.055
2,Saccades,114.969,115.004,0.035
3,Fixation,115.004,115.184,0.18
4,Saccades,115.184,115.232,0.048
5,Fixation,115.232,115.469,0.237
6,Saccades,115.469,115.482,0.013
7,Null,115.482,115.492,0.01
8,Blink,115.492,115.624,0.132
9,Null,115.624,115.634,0.01
10,Saccades,115.634,115.635,0.001
11,Null,115.635,115.64,0.005
12,Saccades,115.64,115.667,0.027
13,Fixation,115.667,115.954,0.287
14,Saccades,115.954,115.985,0.031
15,Fixation,115.985,116.165,0.18
16,Saccades,116.165,116.204,0.039
17,Fixation,116.204,116.587,0.383
18,Saccades,116.587,116.63,0.043
19,Fixation,116.63,116.916,0.286
