Segment Info
Segment Name,0
Recording Name,记录002
Subject Name,被试002
Start Time(s),0.0151218
End Time(s),2.5176999

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,2.23,0.052,0.715,0.27875
2,Saccades,7,0.272,0.018,0.06,0.0388571428571429

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,0.015,0.73,0.715
2,Saccades,0.73,0.768,0.038
3,Fixation,0.768,1.015,0.247
4,Saccades,1.015,1.033,0.018
5,Fixation,1.033,1.28,0.247
6,Saccades,1.28,1.31,0.03
7,Fixation,1.31,1.431,0.121
8,Saccades,1.431,1.483,0.052
9,Fixation,1.483,1.583,0.1
10,Saccades,1.583,1.636,0.053
11,Fixation,1.636,1.895,0.259
12,Saccades,1.895,1.916,0.021
13,Fixation,1.916,2.405,0.489
14,Saccades,2.405,2.465,0.06
15,Fixation,2.465,2.517,0.052
