Segment Info
Segment Name,35
Recording Name,记录001
Subject Name,被试001
Start Time(s),74.5691106
End Time(s),76.8705345

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.028,0.008,0.01,0.00933333333333333
2,Blink,1,0.118,0.118,0.118,0.118
3,Fixation,8,1.844,0.11,0.318,0.2305
4,Saccades,9,0.311,0.007,0.065,0.0345555555555556

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,74.569,74.772,0.203
2,Saccades,74.772,74.808,0.036
3,Fixation,74.808,74.918,0.11
4,Saccades,74.918,74.927,0.009
5,Null,74.927,74.935,0.008
6,Saccades,74.935,74.942,0.007
7,Null,74.942,74.952,0.01
8,Blink,74.952,75.07,0.118
9,Null,75.07,75.08,0.01
10,Saccades,75.08,75.095,0.015
11,Fixation,75.095,75.28,0.185
12,Saccades,75.28,75.33,0.05
13,Fixation,75.33,75.643,0.313
14,Saccades,75.643,75.675,0.032
15,Fixation,75.675,75.993,0.318
16,Saccades,75.993,76.058,0.065
17,Fixation,76.058,76.323,0.265
18,Saccades,76.323,76.385,0.062
19,Fixation,76.385,76.642,0.257
20,Saccades,76.642,76.677,0.035
21,Fixation,76.677,76.87,0.193
