Segment Info
Segment Name,43
Recording Name,记录001
Subject Name,被试001
Start Time(s),84.7696723
End Time(s),86.7622799

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,1.695,0.107,0.421,0.211875
2,Saccades,7,0.298,0.02,0.055,0.0425714285714286

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,84.769,84.932,0.163
2,Saccades,84.932,84.962,0.03
3,Fixation,84.962,85.069,0.107
4,Saccades,85.069,85.124,0.055
5,Fixation,85.124,85.372,0.248
6,Saccades,85.372,85.409,0.037
7,Fixation,85.409,85.83,0.421
8,Saccades,85.83,85.885,0.055
9,Fixation,85.885,86.11,0.225
10,Saccades,86.11,86.13,0.02
11,Fixation,86.13,86.277,0.147
12,Saccades,86.277,86.33,0.053
13,Fixation,86.33,86.544,0.214
14,Saccades,86.544,86.592,0.048
15,Fixation,86.592,86.762,0.17
