Segment Info
Segment Name,59
Recording Name,记录001
Subject Name,被试001
Start Time(s),116.9254555
End Time(s),118.9219995

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.07,0.01,0.04,0.0175
2,Blink,1,0.138,0.138,0.138,0.138
3,Fixation,7,1.464,0.071,0.385,0.209142857142857
4,Saccades,9,0.324,0.02,0.07,0.036

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,116.925,117.047,0.122
2,Saccades,117.047,117.084,0.037
3,Fixation,117.084,117.397,0.313
4,Saccades,117.397,117.422,0.025
5,Fixation,117.422,117.67,0.248
6,Saccades,117.67,117.692,0.022
7,Null,117.692,117.732,0.04
8,Saccades,117.732,117.752,0.02
9,Null,117.752,117.762,0.01
10,Blink,117.762,117.9,0.138
11,Null,117.9,117.91,0.01
12,Saccades,117.91,117.932,0.022
13,Null,117.932,117.942,0.01
14,Saccades,117.942,117.962,0.02
15,Fixation,117.962,118.052,0.09
16,Saccades,118.052,118.119,0.067
17,Fixation,118.119,118.504,0.385
18,Saccades,118.504,118.574,0.07
19,Fixation,118.574,118.809,0.235
20,Saccades,118.809,118.85,0.041
21,Fixation,118.85,118.921,0.071
