Segment Info
Segment Name,149
Recording Name,记录001
Subject Name,被试001
Start Time(s),304.3031873
End Time(s),306.0998312

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.145,0.145,0.145,0.145
3,Fixation,8,1.35,0.02,0.346,0.16875
4,Saccades,8,0.281,0.013,0.057,0.035125

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,304.303,304.323,0.02
2,Saccades,304.323,304.37,0.047
3,Fixation,304.37,304.665,0.295
4,Saccades,304.665,304.713,0.048
5,Fixation,304.713,304.795,0.082
6,Saccades,304.795,304.808,0.013
7,Null,304.808,304.818,0.01
8,Blink,304.818,304.963,0.145
9,Null,304.963,304.973,0.01
10,Saccades,304.973,304.992,0.019
11,Fixation,304.992,305.072,0.08
12,Saccades,305.072,305.093,0.021
13,Fixation,305.093,305.325,0.232
14,Saccades,305.325,305.382,0.057
15,Fixation,305.382,305.728,0.346
16,Saccades,305.728,305.752,0.024
17,Fixation,305.752,305.913,0.161
18,Saccades,305.913,305.965,0.052
19,Fixation,305.965,306.099,0.134
