Segment Info
Segment Name,48
Recording Name,记录002
Subject Name,被试001
Start Time(s),83.4898131
End Time(s),85.3336891

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.049,0.01,0.029,0.0163333333333333
2,Blink,1,0.246,0.246,0.246,0.246
3,Fixation,6,1.264,0.143,0.333,0.210666666666667
4,Saccades,8,0.285,0.008,0.055,0.035625

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,83.489,83.497,0.008
2,Fixation,83.497,83.64,0.143
3,Saccades,83.64,83.685,0.045
4,Fixation,83.685,83.917,0.232
5,Saccades,83.917,83.963,0.046
6,Null,83.963,83.992,0.029
7,Saccades,83.992,84.002,0.01
8,Null,84.002,84.012,0.01
9,Blink,84.012,84.258,0.246
10,Null,84.258,84.268,0.01
11,Saccades,84.268,84.29,0.022
12,Fixation,84.29,84.45,0.16
13,Saccades,84.45,84.5,0.05
14,Fixation,84.5,84.723,0.223
15,Saccades,84.723,84.772,0.049
16,Fixation,84.772,85.105,0.333
17,Saccades,85.105,85.16,0.055
18,Fixation,85.16,85.333,0.173
