Segment Info
Segment Name,124
Recording Name,记录002
Subject Name,被试001
Start Time(s),252.3754795
End Time(s),254.5830878

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.065,0.003,0.032,0.013
2,Blink,2,0.182,0.05,0.132,0.091
3,Fixation,4,1.615,0.19,0.833,0.40375
4,Saccades,7,0.346,0.004,0.133,0.0494285714285714

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,252.375,252.697,0.322
2,Saccades,252.697,252.828,0.131
3,Null,252.828,252.86,0.032
4,Saccades,252.86,252.87,0.01
5,Null,252.87,252.88,0.01
6,Blink,252.88,253.012,0.132
7,Null,253.012,253.022,0.01
8,Saccades,253.022,253.03,0.008
9,Fixation,253.03,253.863,0.833
10,Saccades,253.863,253.908,0.045
11,Fixation,253.908,254.098,0.19
12,Saccades,254.098,254.102,0.004
13,Null,254.102,254.105,0.003
14,Saccades,254.105,254.238,0.133
15,Fixation,254.238,254.508,0.27
16,Saccades,254.508,254.523,0.015
17,Null,254.523,254.533,0.01
18,Blink,254.533,254.583,0.05
