Segment Info
Segment Name,2
Recording Name,记录002
Subject Name,被试002
Start Time(s),5.020652
End Time(s),7.5125327

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.015,0.005,0.01,0.0075
2,Fixation,9,2.148,0.121,0.321,0.238666666666667
3,Saccades,10,0.329,0.004,0.061,0.0329

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,5.02,5.153,0.133
2,Saccades,5.153,5.195,0.042
3,Fixation,5.195,5.513,0.318
4,Saccades,5.513,5.54,0.027
5,Fixation,5.54,5.783,0.243
6,Saccades,5.783,5.806,0.023
7,Fixation,5.806,6.065,0.259
8,Saccades,6.065,6.123,0.058
9,Null,6.123,6.128,0.005
10,Saccades,6.128,6.143,0.015
11,Fixation,6.143,6.451,0.308
12,Saccades,6.451,6.456,0.005
13,Fixation,6.456,6.581,0.125
14,Saccades,6.581,6.62,0.039
15,Fixation,6.62,6.94,0.32
16,Saccades,6.94,7.001,0.061
17,Null,7.001,7.011,0.01
18,Saccades,7.011,7.015,0.004
19,Fixation,7.015,7.336,0.321
20,Saccades,7.336,7.391,0.055
21,Fixation,7.391,7.512,0.121
