Segment Info
Segment Name,197
Recording Name,记录002
Subject Name,被试002
Start Time(s),495.2545853
End Time(s),497.7484306

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.014,0.003,0.011,0.007
2,Fixation,7,2.2,0.111,0.688,0.314285714285714
3,Saccades,8,0.28,0.002,0.065,0.035

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,495.254,495.57,0.316
2,Saccades,495.57,495.62,0.05
3,Fixation,495.62,495.774,0.154
4,Saccades,495.774,495.812,0.038
5,Fixation,495.812,496.5,0.688
6,Saccades,496.5,496.542,0.042
7,Fixation,496.542,496.669,0.127
8,Saccades,496.669,496.704,0.035
9,Fixation,496.704,496.954,0.25
10,Saccades,496.954,497.019,0.065
11,Null,497.019,497.03,0.011
12,Saccades,497.03,497.039,0.009
13,Null,497.039,497.042,0.003
14,Saccades,497.042,497.044,0.002
15,Fixation,497.044,497.155,0.111
16,Saccades,497.155,497.194,0.039
17,Fixation,497.194,497.748,0.554
