Segment Info
Segment Name,116
Recording Name,记录002
Subject Name,被试001
Start Time(s),233.1915421
End Time(s),235.6041849

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,12,1.981,0.031,0.275,0.165083333333333
2,Saccades,11,0.432,0.015,0.066,0.0392727272727273

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,233.191,233.227,0.036
2,Saccades,233.227,233.27,0.043
3,Fixation,233.27,233.503,0.233
4,Saccades,233.503,233.555,0.052
5,Fixation,233.555,233.763,0.208
6,Saccades,233.763,233.778,0.015
7,Fixation,233.778,233.928,0.15
8,Saccades,233.928,233.988,0.06
9,Fixation,233.988,234.263,0.275
10,Saccades,234.263,234.308,0.045
11,Fixation,234.308,234.537,0.229
12,Saccades,234.537,234.562,0.025
13,Fixation,234.562,234.79,0.228
14,Saccades,234.79,234.813,0.023
15,Fixation,234.813,234.935,0.122
16,Saccades,234.935,234.965,0.03
17,Fixation,234.965,235.133,0.168
18,Saccades,235.133,235.188,0.055
19,Fixation,235.188,235.327,0.139
20,Saccades,235.327,235.345,0.018
21,Fixation,235.345,235.507,0.162
22,Saccades,235.507,235.573,0.066
23,Fixation,235.573,235.604,0.031
